"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"XYUEVG5N","journalArticle","2019","Mangan, Anna O; Chestnut, Tara; Vogeler, Jody C; Breckheimer, Ian K; King, Wendy M; Bagnall, Keith E; Dugger, Katie M","Barred Owls reduce occupancy and breeding propensity of Northern Spotted Owl in a Washington old-growth forest","The Condor","","0010-5422, 1938-5129","10.1093/condor/duz031","https://academic.oup.com/condor/article/doi/10.1093/condor/duz031/5543734","Protected lands like national parks are important refuges for threatened and endangered species as environmental pressures on wildlife and their habitats increase. The Northern Spotted Owl (Strix occidentalis caurina), a species designated as threatened under the Endangered Species Act, occurs on public lands throughout the western United States including Mount Rainier National Park (MRNP), Washington. With virtually no history of timber harvest or large forest disturbance within MRNP boundaries since the park’s creation in 1899, MRNP provides an ideal place to evaluate potential impacts of climate change and invasive Barred Owls (Strix varia) on the Northern Spotted Owl. We used a multi-state, multi-season occupancy model to investigate how Northern Spotted Owl occupancy dynamics and breeding propensity are related to the presence of Barred Owls, local and regional weather, and habitat characteristics at MRNP from 1997 to 2016. Historical occupancy of Northern Spotted Owl breeding territories in MRNP has declined by 50% in the last 20 yr, and territory occupancy by breeding Northern Spotted Owls also decreased, reaching a low of 25% in 2016. Occupancy rates were higher on territories with steeper terrain and breeding rates were lower when Barred Owls were detected within historical territories. Our results also indicated that breeding propensity was higher when early nesting season temperatures during March and April were higher. In addition, the ability to detect breeding Northern Spotted Owls decreased when Barred Owls were present in the territory. Habitat variables from LiDAR were not correlated with Northern Spotted Owl occupancy dynamics, likely reflecting the dominance of old-growth forest in this protected park. This study illustrates the strong relationship between Barred Owls and Northern Spotted Owl demographics and breeding site selection in a landscape where habitat loss by timber harvest and fire has not occurred.","2019-08-26","2021-10-27 00:17:04","2021-10-27 00:17:04","2021-10-27 00:17:04","duz031","","3","121","","","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/LUIBRA6L/Mangan et al. - 2019 - Barred Owls reduce occupancy and breeding propensi.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FVHXLTYC","journalArticle","2005","Lewinsohn, Thomas M.; Novotny, Vojtech; Basset, Yves","Insects on Plants: Diversity of Herbivore Assemblages Revisited","Annual Review of Ecology, Evolution, and Systematics","","1543-592X, 1545-2069","10.1146/annurev.ecolsys.36.091704.175520","https://www.annualreviews.org/doi/10.1146/annurev.ecolsys.36.091704.175520","▪ Abstract  The diversity and composition of herbivore assemblages was a favored theme for community ecology in the 1970s and culminated in 1984 with Insects on Plants by Strong, Lawton and Southwood. We scrutinize findings since then, considering analyses of country-wide insect-host catalogs, field studies of local herbivore communities, and comparative studies at different spatial scales. Studies in tropical forests have advanced significantly and offer new insights into stratification and host specialization of herbivores. Comparative and long-term data sets are still scarce, which limits assessment of general patterns in herbivore richness and assemblage structure. Methods of community phylogenetic analysis, complex networks, spatial and among-host diversity partitioning, and metacommunity models represent promising approaches for future work.","2005-12-01","2021-10-27 00:17:07","2021-10-27 00:17:07","2021-10-27 00:17:07","597-620","","1","36","","Annu. Rev. Ecol. Evol. Syst.","Insects on Plants","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/9CICCM9F/Lewinsohn et al. - 2005 - Insects on Plants Diversity of Herbivore Assembla.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7KKWDJ39","journalArticle","2000","Grove, Simon J.; Turton, Stephen M.; Siegenthaler, Danny T.","Mosaics of canopy openness induced by tropical cyclones in lowland rain forests with contrasting management histories in northeastern Australia","Journal of Tropical Ecology","","0266-4674, 1469-7831","10.1017/S0266467400001784","https://www.cambridge.org/core/product/identifier/S0266467400001784/type/journal_article","Tropical Cyclone ‘Rona’ crossed the coast of the Daintree lowlands of northeastern Australia in 1999. This study reports on its impact on forest canopy openness at six lowland rain forest sites with contrasting management histories (old-growth, selectively logged and regrowth). Percentage canopy openness was calculated from individual hemispherical photographs taken from marked points below the forest canopy at nine plots per site 3–4 mo before the cyclone, and at the same points a month afterwards. Before the cyclone, when nine sites were visited, canopy openness in old-growth and logged sites was similar, but signiﬁcantly higher in regrowth forest. After the cyclone, all six revisited sites showed an increase in canopy openness, but the increase was very patchy amongst plots and sites and varied from insigniﬁcant to severe. The most severely impacted site was an old-growth one, the least impacted a logged one. Although proneness to impact was apparently related to forest management history (old-growth being the most impacted), underlying local topography may have had an equally strong inﬂuence in this case. It was concluded that the likelihood of severe impact may be determined at the landscape-scale by the interaction of anthropogenic with meteorological, physiographic and biotic factors. In the long term, such interactions may caution against pursuing forest management in cyclone-prone areas.","2000-11","2021-10-27 00:17:09","2021-10-27 00:17:09","2021-10-27 00:17:09","883-894","","6","16","","J. Trop. Ecol.","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/W8SNXQVS/Grove et al. - 2000 - Mosaics of canopy openness induced by tropical cyc.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NLK29CEG","journalArticle","2001","Selmi, S.; Boulinier, T.","Ecological Biogeography of Southern Ocean Islands: The Importance of Considering Spatial Issues","The American Naturalist","","0003-0147, 1537-5323","10.1086/321992","https://www.journals.uchicago.edu/doi/10.1086/321992","Understanding patterns of among-island variation in species richness has long been an important question in ecology and biogeography. However, despite the clear spatial nature of the data used for such investigations, the spatial distribution of the different sampled locations is rarely explicitly considered, which may be critical for statistical and biological reasons. In a recent study, Chown et al. (1998) investigated the relationships between species richness of different indigenous and introduced taxonomic groups and a variety of variables characterizing Southern Ocean islands, and here, we use these data to address spatial issues. As predicted, we found spatial autocorrelation in species richness for terrestrial taxa with high dispersal ability or for terrestrial taxa that had time to disperse locally (introduced land birds and indigenous taxa) but not for taxa that had low opportunity to disperse to nearby islands (introduced plants, insects, and mammals), which suggests that colonization from nearby islands has played an important role in shaping present-day patterns of among-island variation in species richness. Interestingly, in several cases, the estimated effect of variables changed when spatial covariance was incorporated. Moreover, the absence of autocorrelation of some variables allowed us to conﬁrm some important results of Chown et al. (1998), notably those involving the potential impact of human presence on the biodiversity of these islands. Overall, our results illustrate the importance of considering spatial structures in ecological studies. This is notably the case when dispersal processes can be expected to explain some of the observed patterns.","2001-10","2021-10-27 00:17:12","2021-10-27 00:17:12","2021-10-27 00:17:12","426-437","","4","158","","The American Naturalist","Ecological Biogeography of Southern Ocean Islands","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/WUPACC83/Selmi and Boulinier - 2001 - Ecological Biogeography of Southern Ocean Islands.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WKF9IRSR","bookSection","2014","Eaton, Mitchell J.; Martin, Julien; Nichols, James D.; McIntyre, Carol; McCluskie, Maggie C.; Schmutz, Joel A.; Lubow, Bruce L.; Runge, Michael C.","Application of Threshold Concepts to Ecological Management Problems: Occupancy of Golden Eagles in Denali National Park, Alaska","Application of Threshold Concepts in Natural Resource Decision Making","978-1-4899-8040-3 978-1-4899-8041-0","","","http://link.springer.com/10.1007/978-1-4899-8041-0_5","In this chapter, we demonstrate the application of the various classes of thresholds, detailed in earlier chapters and elsewhere, via an actual but simpliﬁed natural resource management case study. We intend our example to provide the reader with the ability to recognize and apply the theoretical concepts of utility, ecological and decision thresholds to management problems through a formalized decision-analytic process. Our case study concerns the management of human recreational activities at Alaska’s Denali National Park, USA, and the possible impacts of such activities on nesting Golden Eagles, Aquila chrysaetos. Managers desire to allow visitors the greatest amount of access to park lands, provided that eagle nesting-site occupancy is maintained at a level determined to be acceptable by the managers themselves. As these two management objectives are potentially at odds, we treat minimum desired occupancy level as a utility threshold which, then, serves to guide the selection of annual management alternatives in the decision process.","2014","2021-10-27 00:17:14","2021-10-27 00:17:14","2021-10-27 00:17:14","67-86","","","","","","Application of Threshold Concepts to Ecological Management Problems","","","","","Springer New York","New York, NY","en","","","","","DOI.org (Crossref)","","DOI: 10.1007/978-1-4899-8041-0_5","","/Users/kelleherj/Zotero/storage/BSTHGVB6/Eaton et al. - 2014 - Application of Threshold Concepts to Ecological Ma.pdf","","","","Guntenspergen, Glenn R.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WW2VB5VQ","journalArticle","2005","He, Fangliang; Gaston, Kevin J.; Connor, Edward F.; Srivastava, Diane S.","THE LOCAL–REGIONAL RELATIONSHIP: IMMIGRATION, EXTINCTION, AND SCALE","Ecology","","0012-9658","10.1890/04-1449","http://doi.wiley.com/10.1890/04-1449","While local processes (e.g., competition, predation, and disturbance) presumably cause species exclusion and thus limit diversity in individual communities, regional processes (e.g., historical events, immigration, and speciation) are assumed to provide a source of species to colonize and thus enrich local communities. Ecologists have attempted to distinguish between these two sets of processes using graphical evidence for local assemblage saturation. However, such efforts have been controversial and are antithetical to the fact that local diversity bears an imprint of both. We examine the local–regional species richness relationship from the perspective of the theory of island biogeography and develop a model that can produce the full range of observed local–regional richness relationships from linear to curvilinear. Importantly, unlike previous models, we do not require species interactions to produce the curvilinear pattern. Curvilinear relationships arise if per-species stochastic extinction rates are substantially higher than colonization rates, while linear relationships result if colonization rates are higher than extinction rates. Because we also show that merely changing the sampling scale can make local–regional relationships appear either saturated or unsaturated, an inference of ecological processes, derived solely from local–regional relationships, is unwarranted.","2005-02","2021-10-27 00:17:17","2021-10-27 00:17:17","2021-10-27 00:17:17","360-365","","2","86","","Ecology","THE LOCAL–REGIONAL RELATIONSHIP","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/AJHLZIST/He et al. - 2005 - THE LOCAL–REGIONAL RELATIONSHIP IMMIGRATION, EXTI.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3L5XX2FB","journalArticle","2001","Shurin, Jonathan B.; Allen, Emily G.","Effects of Competition, Predation, and Dispersal on Species Richness at Local and Regional Scales","The American Naturalist","","0003-0147, 1537-5323","10.1086/323589","https://www.journals.uchicago.edu/doi/10.1086/323589","This study explores the consequences of predatormediated coexistence among competitors for patterns of incidence and diversity at local and regional scales. We develop a model that draws on elements of metapopulation models of competitors and food chains by allowing competitors to coexist locally in the presence of predators but not in their absence. The model predicts that predators promote regional coexistence by greatly expanding the range of conditions under which two competitors persist at equilibrium. Predators could have positive or negative effects on mean local diversity within the region depending on their dispersal rates, those of the prey, and their effects on prey extinction rates. The presence of predators increased the abundance of inferior competitors, thereby expanding the conditions for positive relationships between local and regional diversity. The model also predicted positive correlations between local diversity of predators and prey. These predictions were supported by patterns of phytoplankton, zooplankton, and ﬁsh species richness among lakes. The model may help to resolve the apparent contrast between linear patterns of local and regional richness and experimental evidence for strong invasion resistance and rapid dispersal in zooplankton.","2001-12","2021-10-27 00:17:20","2021-10-27 00:17:20","2021-10-27 00:17:20","624-637","","6","158","","The American Naturalist","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/8U9KD2HG/Shurin and Allen - 2001 - Effects of Competition, Predation, and Dispersal o.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BQVHA5ZN","journalArticle","2016","Jones, Jay E.; Kroll, Andrew J.","A joint model of species interaction dynamics for multistate processes incorporating imperfect detection","Ecosphere","","2150-8925, 2150-8925","10.1002/ecs2.1477","https://onlinelibrary.wiley.com/doi/10.1002/ecs2.1477","The dynamics of species interactions are critical to understanding community ecology. ­Although species co-o­ ccurrence models have long been available, recent methodological advances support extensions to incorporate temporal population dynamics with variation in the observation process. Contemporary dynamic co-o­ ccurrence models often focus on simple presence/absence despite evidence that the influence of interactions may extend beyond species presence to behaviors influencing fitness such as mating success or recruitment. Here, we propose a joint model of species interaction dynamics that extends to multistate processes for each species, while limiting the attendant combinatorial expansion in the number of parameters. In our model, one or more states of a subordinate species are assumed to depend on the state of a dominant species, but a reciprocal dependency does not exist. This model results in a more concise representation of dominant-s­ ubordinate species interactions compared with other approaches, which should aid in model setup, fitting, and interpretation. The basic framework we outline can be fit in either Bayesian or maximum-l­ikelihood modes of inference, can include interaction lag effects, and deals efficiently with cases where data are missing for one species but not the other. We evaluate interactions between the northern spotted owl (Strix occidentalis caurina) and barred owl (Strix varia)—the latter species is considered to be dominant—using long-t­erm empirical data collected in Oregon, USA. Our results suggest state-s­ pecific interactions between the two species where barred owls are associated with declines in spotted owl pairings, but not necessarily occupancy.","2016-10","2021-10-27 00:20:02","2021-10-27 00:20:02","2021-10-27 00:20:02","","","10","7","","Ecosphere","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/LDI5UE4V/Jones and Kroll - 2016 - A joint model of species interaction dynamics for .pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SZBA7ZYK","journalArticle","2004","Bossuyt, B.; Honnay, O.; Hermy, M.","Scale-dependent frequency distributions of plant species in dune slacks: Dispersal and niche limitation","Journal of Vegetation Science","","","","","Question: How change distribution patterns with increasing scale level, and can this shift be attributed to dispersal and/or niche limitation? Location: Dune slacks at the Belgian and North French coast. Method: Frequency distribution patterns of species were tested over different scale levels (ranging from 0.008 to 45 km2). Analyses were executed for the total species pool and for subsets of species with high and low dispersal rates and habitat generalist and specialist species. Results: Species distributions for the total species pool on scale levels larger than 1.5 km2 were unimodal, with an overrepresentation of rare species. With decreasing scale level, the proportion of common species increased, leading to weak bimodality. Distributions of subsets of slowly dispersing and habitat specialist species are on all scale levels characterised by a strongly unimodal pattern. The subset of species with high dispersal rates and habitat generalist species has a higher proportion of common species, leading to a significant core peak. Conclusions: On all scale levels both dispersal and niche limitation are hampering the wider distribution of rare species. However, since isolation and habitat heterogeneity are limited on the smaller scale levels, a larger proportion of well dispers- ing and habitat generalist species is able to occupy a high number of patches, resulting in a significant core peak for the total species pool.","2004","2021-10-27 00:26:33","2021-10-27 00:28:11","","321-328","","15","","","","","","","","","","","","","","","","","","","","/Users/kelleherj/Zotero/storage/P27GNXVZ/bea_jvs_2OO4.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RZ5QEXPC","journalArticle","2005","Bossuyt, B.; Honnay, O.; Hermy, M.","Evidence for community assembly constraints during succession in dune slack plant communities","Plant Ecology","","1385-0237, 1573-5052","10.1007/s11258-004-3287-8","http://link.springer.com/10.1007/s11258-004-3287-8","Community assembly during succession can be constrained by both local and regional factors. Despite an increasing regional species pool size during succession, we found a limit on the number of species in 1 · 1 m plots in dune slacks. Three alternative hypotheses (habitat heterogeneity, dispersal limitation and niche limitation) explaining this community saturation were tested. A null model analysis showed that species richness in the plots had an unusually low variance suggesting that beta habitat diversity was not likely to explain the limitation on species richness. Because we did not ﬁnd a correlation between the distribution of species over the slack and their dispersal capacity, we also excluded the dispersal limitation hypothesis. Finally, a guild proportionality analysis revealed that the abundances of forb, graminoid and ruderal species showed low an unusually low variance over all age classes involved. This provides evidence for nonrandom community assembly during succession, likely to be determined by competitive exclusion among species of the same guild.","2005-06","2021-10-27 00:36:37","2021-10-27 00:36:37","2021-10-27 00:36:37","201-209","","2","178","","Plant Ecol","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/EXH4VKRP/Bossuyt et al. - 2005 - Evidence for community assembly constraints during.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"REII66EG","journalArticle","2002","Grove, Simon J","The influence of forest management history on the integrity of the saproxylic beetle fauna in an Australian lowland tropical rainforest","Biological Conservation","","00063207","10.1016/S0006-3207(01)00140-9","https://linkinghub.elsevier.com/retrieve/pii/S0006320701001409","Forest management in temperate and boreal regions is often based on a strong foundation of applied ecological research. Increasingly, this has allowed the needs of saproxylic (dead wood associated) insects to be addressed. However, there has been very little equivalent research in tropical forests, where saproxylic insect faunas are likely to be much richer and where forestry is usually subject to weaker environmental controls. This study compares the saproxylic beetle fauna of old-growth, selectively logged and regrowth rainforest in the Daintree lowlands of northeastern Queensland, Australia. Old-growth levels of abundance, species richness, assemblage composition and guild structure were not maintained in logged and regrowth forest, suggesting that intact assemblages may not survive in the long-term in managed tropical rainforest. However, retaining a continuous supply of commercially overmature trees in the managed stand may prevent a repeat of the widespread extinctions of saproxylic insects witnessed in temperate and boreal forest regions. # 2002 Elsevier Science Ltd. All rights reserved.","2002-04","2021-10-27 00:36:40","2021-10-27 00:36:40","2021-10-27 00:36:40","149-171","","2","104","","Biological Conservation","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/35U7RBM2/Grove - 2002 - The influence of forest management history on the .pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TWMQTJJW","journalArticle","","Smith, Gerald R; Badgley, Catherine; Eiting, Thomas P; Larson, Peter S","Species diversity gradients in relation to geological history in North American freshwater fishes","","","","","","Hypothesis: Geological events and their timing influence local climate, size and shape of fluvial habitats, isolating barriers, and different rates of speciation and extinction, which interact to create gradients of freshwater fish diversity at regional and continental scales.","","2021-10-27 00:36:41","2021-10-27 00:36:41","","35","","","","","","","","","","","","","en","","","","","Zotero","","","","/Users/kelleherj/Zotero/storage/KCIUXXHH/Smith et al. - Species diversity gradients in relation to geologi.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GRFDPUUB","journalArticle","","Ivan, J S","Assessing the efficacy of monitoring wolverine on a regional scale using occupancy and abundance estimation","","","","","","Conservation biologists and resource managers are often faced with the task of designing monitoring programs for species that are rare, diffuse, or patchily distributed across large landscapes. These efforts are frequently very expensive and seldom can be conducted by one entity. It is essential that a power analysis is undertaken to ensure stated goals are feasible. We developed a spatial-based simulation, which accounts for natural history, habitat use, and sampling scheme, to investigate power for monitoring wolverines in two areas of the U.S. Rocky Mountains. The first area is a well-established metapopulation of wolverine in the northern Rocky Mountain states of Montana, Idaho, and Wyoming, where the current population is approximately 350 individuals and there are concerns of population decline. Based on current population size estimates and detection probabilities in the northern U.S. Rockies, most sampling schemes are likely to only detect large declines in population sizes (i.e. 50% decline over 10 years). In general, increasing the number of grids sampled or the per visit detection probability had a much greater effect on power than increasing the number of visits per year. For small populations, we found very low power to detect declines. The second analysis was a forecast of the effort required to monitor an increasing population in the southern U.S. Rockies, given recolonization or reintroduction. Occupancy-based methods can only produce enough power to detect population trends if populations are increasing dramatically (i.e. doubling or tripling in 10 years), regardless of the sampling effort. In sum, our approach provides a spatially based framework to evaluate monitoring protocols and objectives by explicitly incorporating the link between changes in population size and estimated occupancy, all while accounting for natural history of the species in question. These analyses were specific to wolverines, but our approach could easily be adapted to other species.","","2021-10-27 00:36:42","2021-10-27 00:36:42","","42","","","","","","","","","","","","","en","","","","","Zotero","","","","/Users/kelleherj/Zotero/storage/RNEST8FB/Ivan - Assessing the efficacy of monitoring wolverine on .pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
